,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
56296,587236814795,She means you must have a brain disease if you make articles about a fictional sponge.,0,0,0,0,1,0
56302,587316888106,"YOU WONT BAN ME YOU FAGGG 
 ==",1,0,1,0,1,0
56313,587407561593,what's up asshole bitch,1,0,1,0,1,0
56359,587785443841,"""

Ohh, I didn't thought that situation is that bad you being gay. I'm sorry for you fagg.
    —Preceding unsigned comment added by 95.68.45.58   """,1,0,1,0,1,0
56361,587801395990,"Morris 

really is a massive wanker.",1,0,1,0,1,0
56380,588010465337,"WikiTheClown 
Hi, please refrain from being a rediculous fuck, as you did by reverting my edit to Ibanez.  Doing so shows you to be a rediculous fuck.  So, kindly go be a rediculous fuck elsewhere.  Asshole.",1,0,1,0,1,0
56410,588282098585,"You greatly enjoy it when when a large, long stick of feces enters your mouth 

NawlinWiki, that is disgusting.",1,0,1,0,1,0
56424,588491567387,"intro 

Who's the idiot that talks about blue armbands when everyone knows they're yellow? See the photograph. In case you're wondering why they are yellow: ask yourself which is the color of the yellow jersey in the Tour de France? Also, it's quite possible Lance survived pneumonia. It seems slightly more important he survived cancer.",0,0,0,0,1,0
56433,588538651726,"You fing rat 

You ratted me out you little prick",1,0,0,0,1,0
56453,588750931547,"YOUR THREATENING BEHAVIOUR 

 YOUR CONSTANT BLOCKING AND SABOTAGE OF MY EDITS IS TANTAMOUNT TO STALIKING. ARE YOU STALKING ME? ARE YOU THREATENING ME STEVE? IS THIS WHAT YOURE ABOUT, THREATENING AND HARRASSING ME? WHY DO YOU KEEP STALKING ME THROUGH WIKIPEDIA? ARE YOU A TWISTED WACKO, DO YOU WISH ME HARM? WHY? WHY ARE YOU HARRASSING ME!!!!!!!!!!! 

LEAVE ME ALONE YOU RACIST WACKO!!!!!!!!!",1,0,0,0,1,0
56481,589039926685,"You been cryin Tasc0? Bout time they BLOCKED you, you been (BLOCK) vadalizing wiki 4 2 damn (BLOCK) long. And I'm not (BLOCK) retared, I don't think that (BLOCK) is a word. You really must (BLOCK) be retarded. Oh yeah I was blocked for a long time, months even.  I've been blocked 3 times for dealing with pricks like you, but Enjoy the rest of your BLOCK...I mean day. Now let me continue to laugh.",1,0,1,0,1,0
56523,589413572440,NO!! im not gunna sign my posts you ass!!!!  FUCK YEAH SEAKING!!!!!!,1,1,1,0,1,0
56542,589628227691,"I SAID SHUT UP, YOU STUPID, STUPID...",1,0,1,0,1,0
56566,589889142581,"Hey, Olyeller:  Fuck off.",1,0,1,0,1,0
56598,590212419166,".... 

Screw YOU...shitbag",0,0,1,0,1,0
56635,590616178080,"You're an asshole, useless piece of shit. Get a life, motherfucker!",1,1,1,0,1,0
56651,590852313836,"""
Go rot in hell you evil liittle bastard. ''''''  """,1,0,1,0,1,0
56681,591100722502,"Wikipedia editors and their homosexual nature  

Hi im the Master Editor all changes that I make are final and completely finite any attempt to applicate a change will result in immediate expulsion from Wikipedia and your XBOX's will be turned off for a week. This one goes out to all you Wikipedia editors who have yet to find a life and or a purpse keep on trucking.",1,0,0,0,1,0
56682,591102466224,"man u piece of shit 

u piece of shit,u fucki9ng 6 yr old don't evn hav a brainm.john cena can wrestle,u bitch.didn't u c him wrestle?he's a wrestler,ps.
1.noone likes you
2.noone understands you
3.you insult our favourite wrestler bitch.
your gonna get blockd from editing right now,got it!!!!",1,1,1,0,1,0
56684,591130506992,"This bitch is a cunt! 

This bitch is a cunt!",1,0,1,0,1,0
56688,591163416054,"ha ha fucking gwernol at it again, trying to protect his friends because he doesnt give two shits about the rules, what a big fucking surprise",1,0,1,0,1,0
56715,591492623807,"Suck it James!  

http://manson-haters.blogspot.com

YOU will be featured here next asswipe! Trample on the rights or others until you cream your pants but it won't change a thing. I am above ALL of you!",1,0,1,0,1,0
56727,591555226146,"Never mind you are another slimebag who banned me. Just cut to the chase and try to contact my provider, asshole!",1,0,1,0,1,0
56743,591856579976,"OMG 

This user page is SO crap. The stupid dog on the front is..............

This comment was left for you by User:Camoq",1,0,1,0,1,0
56745,591863546444,"Saturn, your an ass, and I don't want your crap written on my page.  You're obviously not that smart.  Candidates must file with the FEC or their names cannot be on a ballot.  Catching on retard?",1,0,1,0,1,0
56798,592322333333,"FUCK YOU 

YOU SAD PIECE OF SHIT GET A LIFE DONT THREATEN ME WITH BLOCKING ME OFF THIS SHIT DO I GIVE A FUCK YOU LONELY HERMIT MAN OPEN YOUR CURTAINS AND GET A LIFE BEFORE I BURN YOU ALIV",1,0,1,0,1,0
56802,592333189728,Ima rude son of a bitch too because I have a period remember im gay...,1,0,1,0,1,1
56807,592362461406,"""

well, i suppose, i spoke with a wrong person.... you're just as fucked up as the other user who posted the """"study"""".

p.s. fuck you you fucking government shill""",1,1,1,0,1,0
56866,592989349300,"Fucktard 

You are a big fucktard.",1,1,1,0,1,0
56867,592989682883,"Wait, you are female and black..! That's disconcerting...",1,0,0,0,1,1
56905,593353437132,"HOLY HELL MOTHER FUCKER SHIT KICKER PENIS LICKER
l;fjd;dsfl;kjasd;fj;jdsaf;lkjas;fdajdsf;safsd;f;sad;fa;dsfl;jsad 172.164.1.119",1,0,1,0,1,0
56918,593466012399,"DO SO ALL MEXICANS AND 

BLACK PEOPLE ARE SHIT HEADS AND IM IN THE KKK FUCK HEADS!!!!!!1",1,1,1,0,1,1
56983,594007095039,"GO FUCK YOUR SELF , WIKIADMINS",1,1,1,0,1,0
57005,594269713321,"FUCK YOU, YOU PARANOID BITCH!!! 

YOU ARE a ugly unwanted bucket of sludge who is obsessed with the unwanted festering sputum bag from hell and the teletubbie rubbing pantaloon you try to bite the mailman, you c.u.m guzzling sick minded prick who cooks for the filthy freak and the decomposing penguin groper thy fawning ill-nurtured lout hath a idle-headed maggot-pie If not for your daddy, you would be a racist cursed horny toad who eats the earwax of the brain dead snotbox and the crap eating horny toad and you lift your leg on trees, you evil naked weasel who slobbers on the wrinkly snob and the anatomically incorrect disfunctional buffoon so quit being so stupid, you cat litter munching abysmal lunatic who slobbers on the cat harassing rectum and the anatomically incorrect lunatic. 
You big smelly cunt! 
Your mums crack tastes like MINCE and  
Fuck your mouth. Your girlfriend is ugly. 
If my dog is as ugly as you are, i would shave his ass and make him walk backwards. 
You are just cum you mom should of swallowed. 
You are just a dog that jumped the fence and ran away. 
How did you get here? Did someone leave your cage open? 
Are your parents siblings? 
Hey are you lost? Which way did you come in? 
Does she have an appetite? She looks like she has an appetite. 
Go ahead, tell them everything you know. It`ll only take 10 seconds. 
I`d love to go out with you, but my favorite commercial is on TV. 
You fail at life 
and 
Please press the reset button on your life 
You should see the expressions on their faces, priceless. __________________ 
GAME OVER MOTHERFUCKER! >:( 

Thanks to you neither me nor my family will  give this shit foundation a fucking dime. 
Do Wikipedia a favor and just delete your account.

Have a nice day.",1,1,1,0,1,0
57052,594749719341,"Hey, Nazi dude: 

Sherpa derpa derp",1,0,0,0,1,0
57067,594938878224,"Suck a dick you little cunt 

then go and take your uncle deep up your tight little ass",1,0,1,0,1,0
57127,595491786138,f u c k  y o u  a s  u  a r e  a  b i t c h  a s s  n i g g e r,1,0,1,0,1,1
57148,595690470593,I will be in contact with IRS and fUCK WIKI over ... FUCK YOU,1,0,1,0,1,0
57150,595705516821,"""

Listen asshole, I'm leaving this on my page so as not disrupt the integrity of yours - I've had it with your constant pestering and what I believe is referred to as """"wikistalking."""" This entire matter has been solved and concluded however, you seem to be enjoying yourself by way of acting like a goddamned three-year-old with a wet diaper. I have no interest in engaging in tit-for-tats with some jackass who has nothing better to do with his time than needle at users who settled a matter amicably and have moved on. Cut it out, leave me alone, and move on. 

Feel free to erase this when you're done reading it.""",1,0,1,0,1,0
57187,596052213052,"Hey Rancie you Prick, go suck a great big uncircumcized one!
   - Tony Greenstein",1,0,1,0,1,0
57218,596396051753,"listen ass  

I suggest you STOP trying to harass and threaten me.  I am NOT making disruptive, inappropriate or hard to read edits, or violating ANYTHING. you are PURPOSELY harassing and bothering me.  The fact of the matter is that Belinda is SPANISH MEXICAN.  There is NO source that shows that she renounced her Spanish citizenship.  GO AHEAD!!! TRY AND FIND IT!! It does NOT exist.  I do not give a shit if you give me a level freakin 10 warning.  You are purposely picking on me and you need to STOP.  I am not making ANY disruptive or nonconstructive edits and I suggest you get your fat ass off the computer and get a life instead of bothering me.",1,0,1,0,1,0
57246,596763598536,"You are full of (sh)it. 

What is blatent or nasty about autofellatio?  Nothing, it's a natural thing, or at least as natural as taking it up the butt.  Listen Butt Pirate, if you have a problem with a perfectly natural activity.  Maybe you should look into your own nasty and blatent habits, like shit packing, or perhaps rump riding.  Maybe you prefer sucking another person's man banana?  The bottom line is this Buddy, while what I did was definitely vandalism, and hilariously funny, it was neither blatent or nasty.  Much like your own disgusting practices or personal hobbies, it has a listing on Wikipedia, and WP:NOT censored for minors.

Thank you.  Good night.",1,0,1,0,1,0
57252,596788344592,"Fuck you faggot, I don't care if i get blocked, as long as everyone knows you are a dumb cunt.",1,1,1,0,1,1
57257,596805463641,"F**k you SuperMarioMan!
You think you are such hot s**t just because you correct vandalism on Wikipedia?!  F**K YOU!",1,0,1,0,1,0
57265,596869423112,"Halfway decent map of what? You stupid cock-sucker 

96.48.13.234",1,0,1,0,1,0
57296,597279315341,"Hey dork
hey dork. Putin is a shit and i want to write it. Shut up you all and obey to the new master of wikipedia. I killed jimbo wales !",1,0,1,0,1,0
57300,597306944026,"Re:
The idiot keeps putting G-Unit Records on Product of the South, when the reference clearly states its not going to be.",1,0,0,0,1,0
57361,597926384558,"everybody fuck off 

why doesn't everybody just fuck off and leave this page alone? It was perfectly fine before people started fucking with it and removing shit. 

And no it does NOT sound like a promotional article. Fuck off.",1,1,1,0,1,0
57366,597981435939,do you fuck that dog??????????????????????????? the consensus is yes. from the 4chan crew,1,1,1,0,1,0
57383,598169873715,"camp lazlo do you like it or not?-
I don't like camp lazlo, it bores me and lazlo is an idiot.",1,0,1,0,1,0
57436,598692994238,"JUST MIND YOUR OWN FUCKIN BUSINESS ASSHOLE

tion",1,0,1,0,1,0
57442,598768556567,"STOP 
STOP DELETING MY COMMENTS U COWARD.",1,0,0,0,1,0
57460,598970539361,"U 

FUCK U MAN U R A ASSHOLE BLOCK ME I HATE WIKIPEDIA",1,1,1,0,1,0
57484,599184663792,"PICTURE YOUY MOTHER WITH HER WRINKLED UP ASS IN THE AIR!!! GREASE UP THAT POOPER AND JAM IT IN!!

(go fuck your mother)

You better leave me alone you little runt",1,0,1,0,1,0
57489,599241763360,"Idiot 

Stop your childish wiki-stalking, idiot.",1,0,1,0,1,0
57492,599267297461,Suck my dic fukcing nigger I am yoour Master!,1,0,1,0,1,1
57572,599957938764,"It's funny that you have no other word to use but sockpuppet, dumbo.",1,0,0,0,1,0
57603,600229748352,"Piss Off 

Suck my dick you pussy",1,1,1,0,1,0
57620,600400078225,"Oh, shut up and fuck off, you asshole.  I'll be blocked, for sure, but you'll look stupid for chasing me.  I'll just make another account.",1,0,1,0,1,0
57623,600417553428,"Sup' Fag' 

Make sure you remove any pics you added, cocksucker.",1,0,1,0,1,0
57659,600781210140,"User:NHRHS2010 is a homo like mitt romney is. 
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.
 User:NHRHS2010 is a homo like mitt romney is. 
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. 
User:Enigmaman is a homo like mitt romney is.== User:NHRHS2010 is a homo like mitt romney is. ==
User:NHRHS2010 is a homo like mitt romney is.
 User:Enigmaman is a homo like mitt romney is. NEWL",1,0,1,0,1,1
57690,601085331125,"""
I just thought you should know I think you are a fucking idiot and I don't care if someone removes huggle privilages. I'm only here preventing idiots like you from updating Wiki without proof.   Chat  """,1,0,1,0,1,0
57697,601191528121,"and a fan of Anime. 

Yup, a child porn fetishist.
Man, I hope rednecks like you will be the first to go.",1,0,1,0,1,0
57708,601256246979,"Fuck All Asyriac Nation 

Qamishli belong to Arminian and we will fuck all Asyriac people if they will said no.",1,1,1,1,1,1
57712,601341890704,"i am insulted 
i write a comment on your talk page and its nonsence? i have not been vandalising. i am insulted greatly. and why is there some pic of a fat jimbo wales on a computer? i am not reposible. you cannot acuse without prove.",0,0,0,0,1,0
57717,601381131675,fuck you atlan. fuck you and your fucking bullshit. go suck some dick BITCH!   carmegenon,1,1,1,0,1,0
57741,601626807073,"Married to a Japanese? 

Wait, so are you attracted to people from other human races? Chanes are, you have sexual deviations, eh? How about mating with a couple of two happy homosexual monkeys?",1,0,0,0,1,0
57763,601928400696,"""
Just this account, dipshit? Fuck are you dumb. 68 a bullied nerd with a mod. account LOOK OUT WORLD!""",1,0,1,0,1,0
57765,601953856531,"You dumb mother fucking nigger lover 

STOP DELETING MY EDITS, YOU PRICK!",1,1,1,0,1,1
57788,602212460905,"He is a CHEATER, and the article should say that.",1,0,0,0,1,0
57798,602339391088,"u suck!!!! 

WUTS YOUR PROBLEM U NERD. I JUST MADE AN EDIT LIKE A MINUTE AGO AND UR ALREDY ALL OVER ME AND FIXIN IT. GET A JOB OR A LIFE AND GET OFF OF THIS SITE. MOVE OUT OF YOUR MOMS BASEMENT",1,0,1,0,1,0
57868,602946341909,"""
who the FUCK are you, """"HalfShadow"""" and where do you get the termerity to even ADDRESS The Fat Man Who Never Came Back!!!! this issue is between TFM, the blocking admin and the great jpgordon, whom i deeply respect because who once played horns for Oingo Boingo.  NO ONE'S TALKING TO YOU and i bet YOU NEVER PLAYED HORNS IN ANY BAND I'VE EVER HEARD OF!!!!!!!!!! I bet you're one of those wannabe admin DOUCHES who hangs around AN/I ALL DAY hoping to curry favor with the other DOUCHES who mill about AN/I!!!!!  i'm deeply insulted by the crass presumption that i am somehow """"lucky""""  i'm not being indefinitely blocked.  you are apparently unaware that my services ARE REQUIRED AT THE REFERENCE DESK and that I am doing the COMMUNITY a FAVOR by even bothering to show up to this stupid website.  Editing """"Wikipedia"""" is not some great privilegeit's some sort of social disease.  You EVER show up anywhere NEAR my talk again (this also means the talk page of any of my brothers or family members), and you and I are going to have words.  """,1,0,1,0,1,0
57872,602983613595,"Hello. I've noticed you've refused to apologise for your vile censorship. What motivates fascists like you exactly? I think you're a despicable person and that this website would be better off without you. Please leave, weirdo.",0,0,0,0,1,0
57934,603548134834,fucking nob knight. Now fuck off and go vandalise something else fuck face,1,1,1,0,1,0
57962,603815962917,You sound sick in the head. The solution is simple - it shouldn't include AKM but should include PK.,1,0,0,0,1,0
57978,603990608323,"ASSHOLE! 

I just read this article, and man, was Hitler an asshole!",1,1,1,0,1,0
57993,604141607626,"f*ck you x2 

Are you still enjoying your block, you f*cking retard?",1,0,1,0,1,0
58007,604300140894,YOU ARE A FUCKING LOSER. GET OFF OF WIKIPEDIA AND STOP BEING A DOUCHE BAG. HAVE SOME FUN ASSHOLE,1,1,1,0,1,0
58039,604674743526,"look idiot 

all your changes will be taken away now.",1,0,0,0,1,0
58066,604979154577,"You are a bully and a evil man u are only removing stuff and adding stuff made up in ur own mind
its rather sad have you got mental issues?",1,0,0,0,1,0
58075,605251170130,U FAT PENIS< LISTEN HERE!,1,0,1,0,1,0
58100,605515836624,NO he did not! He got fired because he sucked!,1,0,1,0,1,0
58127,605785788270,"""

The """"persian"""" language is actually from Aria, today's Herat in Afghanistan. So shouldn't Dari be the language and Persian the dialect??? Persian was not the native language of """"Persia"""", because """"Persia"""" was actually """"Elam"""" and their native tongue was """"Elamite""""!!! You bunch of filthy hypocrites!!! A nation goes to war and you rob them of everything, including their language! Things will change soon you bunch of filthy semitic Elamite rats!""",1,0,1,0,1,0
58138,605910069002,"Just for clarification you're a cock. Congrats on having software that can detect IP changers. Glad I only got it on the trial. No, you really are a cock.",0,0,1,0,1,0
58158,606092751126,"""

 Errata to Beeblebrox book on appropriate language 

Hi. I have not received any errata corrige about my handbook for appropriate language in communication with and from Beeblebrox, but does your shedding light on some mild language by a fellow administrator mean we should no longer consider """"FUCK OFF YOU PETTY FASCIST IDIOT"""" standard Bebblebrox interaction? I think it's useful for the stewards to know, next time your account is locked.  """,1,0,1,0,1,0
58194,606415454510,You are a sock puppet of a disgusting tranny freak.,1,0,1,0,1,0
58207,606531161730,"Hello 

You are a racist! From 108.67.65.222",1,0,0,0,1,0
58219,606675881015,listen Glenfarclas fuck off u son of a bitch! im not doing vandalism so fuck u glenfarclas,1,0,1,0,1,0
58232,606810113833,He's a baldjo faggot.,1,0,1,0,1,0
58246,606997477513,You suck the big one.,1,0,1,0,1,0
58256,607082246604,"""

 D€ATH TO NORWEGIANS AND ALL ANTI-SEℳITES WHO SIDE WITH THE """"PALESTINIANS."""" D€ATH TO THE NATION THAT PRODUCED QUISLING. 

€UROTRASH ₩HORE. FU₵KING COMMIE SCUM.""",1,0,1,1,1,1
58307,607442472501,"""

Now I get your problem. You really don't understand what you're being told, so when you call someone an """"ignorant ass"""" you think that your own self was just mocked.

First, did I call it confusing? No.
I said that you just mentioned it for some reason with no relation to the way it was told or the situation, and I said that it was a reply to you, saying that vandalizing, as you accused me when reverting my contributions, by writing """"Cum, Leave"""" makes no sense.

And your """"WP status"""" is relevant as I want to know who the hell are you, and what do you want and think when you keep submitting blocks to my user, as well for keeping reverting MY talk page when I'm trying to get it clear. I don't need this """"discussion"""" and I wasn't talking to you.

And I'm not an """"editor"""", all I did was improving that article I've seen, and that's why you're even more annoying and less helpful.   """,0,0,1,0,1,0
58310,607464319036,GO AHEAD FRANKIE ASS! AHAHAHAHAHAHAHAHAHAHAHA!,1,0,1,0,1,0
58336,607737778616,I have noticed that underneath Sexuality on this page it says 'Gaydolf was a homsexual foggot' i think it would be appropriate to remove this if somebody can.   carf9,1,0,0,0,1,0
58383,608315403692,"Quit...
Defacing my user page, you ugly cunt.-",1,0,1,0,1,0
58447,608905792960,"Shut up you asswipe, we don't care. I'll decapitate your mother and shit down her(his?) neck. Go back to Jewland you fuck. 

http://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawking

http://en.wikipedia.org/wiki/The_Real_Stephen_Hawking",1,1,1,1,1,1
58465,609070849935,"bitch ,otherfucker that gotta write some dumb ass shit to me",1,0,1,0,1,0
58476,609182568746,"You stupid Chinese Wannabe 

If you're Vietnamese, just admit it. Why pull little tricks like putting Vietnamese characters in every Chinese article you can find? And giving yourself a fake Chinese/Japanese name is even more pathetic. Rei Hideki my ass... You know I knew someone just like you. He was Vietnamese, but he insisted he was really Chinese. He even changed his facebook name to some fake computer-generated Chinese name. He asked only Chinese/Japanese girls out, and his profile pictures were of Chinese/Korean celebrities. He refused to have anything to do with non-East Asian people.

Gee, when do people like you ever give up?! I'm Chinese and I'm very proud of it, I don't pretend to be anything else!! What the fuck is up with Vietnamese kids like you...",1,0,1,0,1,1
58477,609208919646,"Awwwwwwww, you were called a fuckknuckle? Diddums. You know why you were called a fuckknuckle? Because that is exactly what you are.",1,0,1,0,1,0
58482,609258483288,fuck you cracker nerd,1,0,1,0,1,0
58489,609331678031,"Sleaze boy: You disgust me. You are pathetic coward seeking to smear good people while hiding behind your anonymity, you repulsive little worm. I am not part of a gang. I am an individual human being. You're attempted smear tactic against me is hardly surprising from what I've seen around here, but once again the actions of pathetic, anonymous, worm. You accomplish nothing but spread dishonor over your pseudonym. No adult takes you seriously. You are welcome to the last word.",1,0,1,0,1,0
58540,609883991989,"Are you 

fukking ugly?",1,0,1,0,1,0
58545,609918952600,"You're fucking nothing you little piece of shit faggot, fucking nothing 

cum drinking piece of shit.",1,1,1,0,1,1
58573,610220990956,"COI 

You truly are a nasty piece of work.  I suggest you leave Northwest alone and heed his warnings.",1,0,0,0,1,0
58582,610293825350,"F.Y. punk, VidGmr was my homie. It's was due to some faggot named Klptyzm.",1,0,0,0,1,0
