,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
62178,647454305878,"SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!vv
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!",1,1,1,0,1,0
62189,647623922432,eat shit an die faggot.,1,1,1,0,1,1
62190,647628745352,"""

 Fuck you 

  Mother Fucker Mother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitch   """,1,1,1,0,1,0
62214,647906439267,Go fuck yourself traitor. Thank you.,1,1,1,0,1,0
62228,647997944326,never touch my edits again you douche bag,1,0,1,0,1,0
62229,648031297232,"Rename to corn 
This maize crap has gone on long enough. its CORN and the sooner you idiots let go of your anti-American hysteria the better. 184.4.141.73",0,0,1,0,1,1
62247,648173841202,"I'm sorry I was an asshole about it.  The point is that the vowels in man and noun are raised in AusE according to Felicity Cox (2005), and the phonetic transcription for that IDEA example I gave you transcribes man as , and indeed it sounds like that to my ears, although that speaker did seem a bit broad.  It's not that uncommon for vowels to be raised before nasals.  Take for example the pin-pen merger in Southern American English and in southwestern Ireland or the non-phonemic æ-tensing that takes place in accents that have undergone the Northern cities vowel shift.  The only reason I brought this up is because I imagine it is very noticeable to English ears (it's even noticeable to my American ears).  Many English people might pronounce man as , which sounds quite a bit different from .  You're the Aussie here, so I'm sure you can verify this by simply contrasting your man with your bad (in this case both would have a long vowel, so try to listen for the quality of the vowels) or your noun with your loud.  This is just another little thing that distinguishes Aussie English from English English; that's all.",0,0,1,0,0,0
62279,648520709762,Bongwarrior is a faggot.,1,0,1,0,1,1
62285,648593419400,PABLO FLORES IS A PIECE OF HUMAN DOGSHIT AND A FUCKING BASTARD,1,1,1,0,1,0
62300,648693736717,"HI BASTARD
HI BASTARD (203.115.93.192  )",1,0,1,0,1,0
62325,648922106016,"Russian bitches, hands off the truth, get out from Ukraine, get out from American Wikipedia!

188.231.192.218   Ukrainian soldier.",1,0,1,0,1,1
62328,648961011300,"hi 

you are a stupid ugly l0ser.your mom was a cheap wh0re who would fock anything that walks.fock you you waste of life scvmbag,why don't you call me names back l0ser. i know youre true idenity too,i met you a few times.i h8 you.you are a evil r0tten person.i hope you cr0ak",1,0,1,0,1,0
62331,649001902728,"Oh shit, stop sending warning, fucking bitch...",1,1,1,0,1,0
62336,649063427247,"wikipedian policy

I see now how Wikipedia is. If someone breaks the rules its ok as long as they kiss ass. This is bullshit. He started this stupid shit and was persistent until he got me banned. This is so fucking gay all Ive done is try to help Wikipedia but thanks to this stupid shit Im banned. WTF? See I refuse to kiss ass because nobody on here is better than me. As a matter of fact Im better than everyone else on here.",1,0,1,0,1,0
62346,649165344311,"This is getting fucking redicilous. THERE IS NO CANON IN STAR WARS: KNIGHTS OF THE OLD REPUBLIC! THERE ARE ONLY TWO THINGS THAT ARE CANON. THE MOVIES, AND WHATEVER GEORGE LUCAS SAYS. LUCASARTS DOES !!NOT!! COUNT! IT IS NOT THE CREATOR OF STAR WARS, AND DOES NOT HOLD THE COPYWRIGHT TO THE IDEA! GEORGE LUCAS DOES! SO STOP SAYING THAT THERE IS A CANON WAY TO PLAY, BECAUSE THERE ISN'T! IT'S N00BS LIKE YOU THAT MAKE THIS WORLD SEEM LIKE A HAVEN OF LIES AND DECIET AND MISINFORMATION. JUST STOP!",1,0,1,0,0,0
62361,649333101770,"Fuck off and mind your own business, homo",1,0,1,0,1,1
62396,649832561472,"hay hay hay 

REDIRECT CALM DOWN, CALM DOWN, DONT GET A BIG DICK",1,0,1,0,0,0
62456,650427220865,"""This user is a moron who removes relevant information from talk pages when he puts in """"teh block"""". You are """"teh"""" no life loser, think he's special masturbates over his wikipeen wannabe BOFH and I hope you block all of my ISPs IP numbers because it will save me from contributing when I get the itch to. Enjoy your little wikipeen, wikie boy.

""",1,0,1,0,1,0
62462,650484620340,"Poision Ivy 

You got poison ivy on your penis mother fuycker, biatch!!!!",1,1,1,0,1,0
62467,650522284945,"The Giant Panda 

Dear Poopyhead,

I object strongly to your last argument. For instance, you stated that I called you ugly. That, sir, is a lie. I demand that you retract your statement within the next four to six seconds or all hell will break loose. Because you, sir, are a pretentious, overzealous, constipated, ping-pong ball-eating runny-nosed jerkoff. And NEVER BLOCK YESMOREDONKEYS AGAIN!

Oh yeah, and always remember to SHUT UP!

  
Head Comissioner of Wikipedia",1,0,1,0,1,0
62469,650540725628,"please , fuck jobas with me",1,0,1,0,1,0
62498,650755350217,"Scum of the earth vandal. 

Don't change my properly sourced edits you stupid prick",1,0,1,0,0,0
62509,650832691961,"Don't screw me 
Hey don't screw me more. Im doing contributions for wikipedia and you are screwing me, what's your problem? Leave me alone, you don't have your own life, like Jenkins in South Park. Leave me alone, you fag.",1,0,1,0,1,0
62512,650857834565,Oh wow last warning you aren't even a registered user!  Go get a girl or something or edit other Wikipedia articles just really get a fucking life!,1,0,1,0,1,0
62513,650859451090,"Fair Use
Fair use or fuck use. Who gives a flying fuckelwad?",1,0,1,0,1,0
62565,651333654462,who the fuk did i attack personally?,1,0,1,0,0,0
62566,651350470506,"I haven't called you names, but if you want to start making allegations like that, I can accommodate you sunshine. I didn't ask where the references were found. So thanks for wasting my time with some more useless information. Nor did I ask what Niemti could or couldn't fathom. Again, more wasting of my time. Don't link a bunch of essays and guidelines, especially when you're on the wrong side of them. I gave you a reasonable answer. You ignored it and chose instead to waste my time with useless crap (there, I said crap too, so you can bitch about me using the word too) and telling me my responsibility. Guess what sport? You're wrong. You are responsible for demonstrating why it belongs. Just vomiting a bunch of sources onto a page and claiming that demonstrate it doesn't cut it. Trying to mold a bunch of mentions into notability doesn't really fly either. You ignored the suggestions I gave you and just went for the fight. Fine by me.",0,0,1,0,0,0
62570,651410121519,"""

 J.Delanoy, you are a fuck'ing moronic asshole (Come """"pwn"""" my sockfarm if you are able to, I've saved up a few socks and vandalised some obscure pages!) 

F U C K

Y O U

218.186.8.234  """,1,0,1,0,1,0
62588,651610236298,Fuck you - you self-righteous creep.,1,0,1,0,1,0
62601,651758811439,"AGAIN, PHuck U 
There is no justice in Wikipedia only Thugocracy.  I am calling to task Nuclear Warfare.",1,0,1,0,0,0
62609,651887374723,"You dick 

I am no vandal talk",1,0,1,0,1,0
62643,652176529221,"rarelibra is just a troll on this issue, can't say i'm sorry to hear he is going to iraq.  he is simply obsessed to have it his way  and only his way.  Bolzano, Bozen, and Alto Adige are all legitimate terms.  South Tyrol is just another one of the legitimate terms, and in fact the most recently used as a political name (1919-).  people like rarelibra should be ashamed at their one-sided and only ONE-sided view.  iraq, eh?  i guess karma is indeed a bitch.",1,0,1,0,0,0
62647,652197788662,is iridescant is a faggot,1,0,1,0,1,1
62651,652223806645,"HELLO GREATEST TEACHER! 

Dear my favorite teacher,

You are my favorite teacher User:Pascal.Tesson. You truly amaze me how you can give me such horrible grades. You are the best motherfucker in the entire world. I hope you will eat my shit every time you see me in the front row of your class. You are a great bitch!!",1,0,1,0,1,0
62652,652225248079,"Consider myself lucky??? Oh get your head out of your anus. This is wikipedia. You obviously dedicate your life to making sure that someone doesnt have a joke. No one is harmed, I apologised, and you're obviously a BLS (border line spastic) and it WAS an apology, no question about it. Go fuck yourself, you arrogant sad little vagina.",1,0,1,0,1,0
62655,652267873335,"Governor of the Bank of Jamaica.Im jamaican and i know for a fact that Mr.latibeaudiere resigned on october 30 2009 please look it up 

fine keep your bullshit article because i know you know nothing about jamaica,nobody relies on wikipedia here because its full of impearlist assholes like you.up yours with best regards",1,0,1,0,0,0
62682,652530055483,p.s. I'M A FUCKIN ARTIST OK? MY NEXT PIECE WILL BE A RAPE (OF YOUR FAMILY) ... ENJOY!,1,0,1,0,0,0
62696,652757779827,"shannon

just merge the kunt and write more shit for us u faggots",1,0,1,0,1,0
62745,653271623983,How about you all go fuck yourselves?,1,0,1,0,1,0
62777,653611149742,this is your final warning. i am a fag. yeah thats right i'm gay. i am a wikipedia admin and i never get laid. 21:24,1,0,1,0,1,1
62784,653676006350,"Last warning

Now I will give you a warning you peasant ukrainian peace of shit. You may indeed lie about the nature of that monstrous creation – upa, you fucking criminal, but it will never be forgotten what it truly was. Your little demigods murdered my great grandmother, an elderly woman, and burned my family’s home. Of course their “honor” is equivalent to yours.
PS 
A little content-related information - according to every modern standard upa was a terrorist organization willing to fulfill political purposes with genocide and fear. So fuck you.",1,0,1,0,1,1
62825,654180349079,"Trouted 

You have been trouted for: being a homo cunt",1,0,1,0,0,0
62835,654229082410,"My Band Page's deletion. You thought I was gone. 

Deleting the comment I posted on your 'talk page' does not delete my feelings for your hasty decision to delete my page. You, sir, are still a cock-sucking douche fuck. Sit back for a second and think about what your life has become. ............ Done? That didn't take long did it? Nope. Because, as I am most certainly aware, your life is a shitstorm of sitting in front of the computer masturbating to fictional creatures. Your attempts to get rid of me are mediocre at best. You are constantly sucking the dick of failure. You don't want a personal attack, huh? Well, too bad, Fuckcock McDickerson. You've got one. From me. You can go ahead and delete my profile from wikipedia. I'll just make another one and come right back to 'Syrthiss's talk page and insult the dick off of you. How could you shatter the dreams of an innocent eighteen year old college freshman trying to make a name for his band. Does that make you happy? Fucking with people because you're an overweight, single, old man in a dead-end job. Did you spot that perhaps someone else was going to follow his dreams and you were trying to hold him back so somebody else could suffer like you? Yes you did. I don't make empty threats, so I won't be saying anything along the lines of 'i'll hurt you' or 'i'll eat the children from within your sister's womb', but I will say that you are a asshole, son-of-a-bitch, mother fucking cock sucker. So, go eat some more food and drown your sorrows you premature ejaculating, bald headed fuck.

You should do something nice for yourself, maybe go grab a couple of Horny Goat Weeds from your local convenience store and jack off for a little longer than three minutes tonight.

Sincerely,
An Asshole That's Better Than You In Every Way.",1,0,1,0,0,0
62839,654271296224,WHY THE FUCK ARE THESE TWO THE SAME? THEY ARE INDIVIDUAL WRITERS WITH DIFFERING CREDITS. SEPERATE IS THE WAY TO GO. NOW. DO IT. NOW.,1,0,1,0,0,0
62845,654357426318,"Here's an idea 

Go fuck yourself, cumshitter.",1,1,1,0,1,0
62854,654464431828,i hope you feel like shit for deleting my post. go fuck yourself,1,1,1,0,1,0
62898,654991798597,fuckin crikey fuck off ya fuckin bloke. Crikey.,1,1,1,0,1,0
62909,655134754391,"Hey, come back, you scallywag!",1,0,1,0,1,0
62919,655270476493,Please make DreamGuy and his tools stop messing with my user page. I have cleaned it off in good faith and that asshole keeps putting it back,1,0,1,0,1,0
62920,655296913505,"I never said i did you ugly bastard. Get of my case, you bitch whore. Piece of shit. I said i have the right to post the No Israel and Christian Fiction userboxes NOT the personal info you bitchfuck. You fuckin fuckface. This is why I hate the Wikipedia system. It makes it difficult for people to function. You stupid shitface.",1,1,1,0,1,0
62926,655382156033,"Whats the deal?
You can put crap on my talk page but I can;t put crap on yours?  You're real cool dude.   76.122.79.82",1,0,1,0,0,0
62927,655395086082,"Jeeny's being a bitch, don't listen to her. 222.153.110.86",1,0,1,0,1,0
62932,655481246729,"Oh, bugger! I loved my 16+ sockies! I wish I had 25+!",0,0,1,0,0,0
62936,655504153164,"P.S Im a fucking cunt rag and enjoy the taste of a nice warm pile of shit every morning. I have a huge stick up my ass so thats why i am blocking you for ten days, because i am sad that you actually have a life, god im a fucking spare",1,1,1,0,0,0
62946,655620714265,"Life's a bitch 

So am I",1,0,1,0,0,0
62967,655861045372,"Edit Request 

Hello, guys FUCK U pieces of shit I HATE WIKIPEDIA doNATE! ZmINecraft is way better than ur stupid social networking site called fricken wikipedia  Face book is a better social networking site than you ***********'s  eff u",1,1,1,0,1,0
62971,655911412422,jam your message up your arse wikipedia dickhead,1,1,1,0,1,0
62984,656046641680,"t
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!
PHUQ OFF YOU KNOB OF CHEESE!

SALT!he",1,0,1,0,1,0
63019,656351536690,""" the verifibility policy. I don't know. 13 other crap """,1,0,1,0,0,0
63027,656439459290,seriously all you ants better go fuck yourselves. LOL!,1,0,1,0,1,0
63035,656520876211,"uhhhhhhhhhhhhhhhhhhhh 

fuck you",1,0,1,0,0,0
63045,656639922057,"Calling idiots stupid and retarded doesn't qualify as a personal attack because it's true, and the only way you wouldn't know this is because you're stupid and retarded.",1,0,1,0,1,0
63048,656711402285,Piss off you Obama loving douche nozzle...He's not a US citizen and was born in Kenya.,1,0,1,0,1,0
63059,656811115508,"Hello from 135.19.198.94 

You piece of shit",1,0,1,0,1,0
63077,656993218445,hes a black pieceofshit,1,0,1,0,1,1
63179,657988916126,"u r mean as hell 

fuck u lol AMIRITE",1,0,1,0,1,0
63193,658102921903,"Prediction Timetable is getting bloated 

Why do you people have to add EVERY FREAKING DETAIL to the list? It needs to be kept simple and not as wordy, this is a wikipedia article not a damn novel. If you wanna know all the details WATCH THE DAMN SHOW – IT'S FREE ON GOOGLE VIDEOS! The list should only contain the most notable and important details. A lot of what is there isn't all that notable – Do we need to know the name of every stupid bridge and building shown collapsing or can we just say – a bunch of bridges and buildings collapsed here and mention ONE OR TWO by name as examples. I don't want to get involved in edit wars but I will delete things I believe are overly worded, redundant and unnecessary, and not to mention just stupid. Use common sense before you edit.",1,0,1,0,1,0
63231,658569851534,"TAKE YOUR JOB AS SERIOUSLY AS POSSIBLE, YOU LOSER. NO, SERIOUSLY, ACT LIKE A HUGE BALL BAG AND THREATEN TO BAN ME FROM EDITING ARTICLES. LIKE I REALLY GIVE A FUCK.

You fucking nerd faggots make me sick.",1,0,1,0,1,0
63240,658671568667,FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! '''FUCK WIKIPEDIA!,1,1,1,0,0,0
63251,658796674433,"fuck u cocksucker, fuck u!! ill do what i want its an online community and whats a community without cryme?",1,0,1,0,1,0
63276,659181124540,"your a dumb fuck peasant clueless asshole - get a life - I live off the internet not in it like losers like you - u get a little power and you don't know how to conduct yourselves - self richeous little dick heads you are.

your site does nothing but robs the traffic of relevant search terms from sites that are being initially search for.

and a parting note: GO FUCK YOURSELF",1,1,1,0,1,0
63297,659387989237,"Stop undoing legitimate edits! 

It is a FACT that Pam Bondi is ignoring the will of the voters of Florida, you piece of shit!  Stop revising legitimate edits because of your political bias!",1,0,1,0,1,0
