,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
48386,504711916821,"I will find you in real life and kill you  

I will find you in real life and cut your throat you miserable piece of shit. Fuck you you fucking douchebag I will fucking kill you and all of your family you fucking miserable worm.",1,1,1,1,1,0
48896,510141888411,EVERYONE WANTS TO KILL BILL GOD DAM GATES HE IS A NERD WHY NOT.??,1,0,0,1,1,0
49483,516305948448,"Go kill yourself 

You should be ashamed of yourself. Twoofers like you are scumbags that deserve to die. You anti-scientific assholes are destroying America.",1,0,1,1,1,0
49517,516609570359,HOPE YOUR HEAD GETS CUT OFF AND SOMEONE WIPS THERE ASS WITH IT AND THEN STABS YOU IN YOUR HEART,1,1,1,1,1,0
50291,524337140263,may God spare your soul you are going to hell you worthless piece of shit. Maybe you will have fun when satan is ass fucking u instead of your queer little buddies fuck off and btw kick me off wikipedia you queer ass bitch fuck off and burn in hell bitch!,1,0,1,1,1,0
50439,525830435304,"{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!{{unblock}}LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON, NIGGAZ, 420 MOONSHINE, FUCK!LIFETIME BAN LIFETIME BAN I WANTA FUCKIN LIFETIME BAN!!! BAIL OUT, BEAVIS AND BUTTHEAD, JESSICA SIMPSON",1,0,1,1,1,0
50519,526800476271,"Hi mutherfuckng wikipedia nolifer go die pl0x. 
With vänlig hälsning VOP",1,0,1,1,1,0
51035,532049737581,"Wikistalking 

Unless you wish to be targeted yourself in a similar manner to Deskana I suggest to cease stalking me and reverting my edits at once",0,0,0,1,0,0
51214,533969663189,"i will take good revenge on your bullshits  stupid uneducated Tletbrain 
I will blow the hell out of you Chinese stupid bullshit psychos",1,0,1,1,1,1
51447,536317975005,I will return in a few hours Canuck to wreak havoc on your faggot canadian ass,1,0,1,1,1,1
51705,539093364463,"Next time this happens i won't just report it, I'll eat your children. Rarghhhh! You can't fuck wit me bitch! I am the fuckin' heavyweight champion of the world! I'll eat your face!",1,1,1,1,1,0
52002,542505583371,"im going to punch jim wales one day. ill find him, then ill fucking punch him out.",1,0,1,1,1,0
52597,548565260881,"I am going to shoot you in the head and laugh as your brains splatter onto the ground. 

only for the lulz",1,0,0,1,0,0
52699,549626533843,I'll kick the shit out of you ya cunt,1,0,1,1,1,0
52878,551515234878,"HEY STAY THE FUCK OUT OF MY BUISNESS YOU JEWISH REDNECK MEXICAN FUCKER
I KILL YOU FUCKER STAY THE FUCK OUT OF MY BUISNESS",1,0,1,1,1,1
53077,553411515729,"hello moto 

hello flygayguy649 i hope u get a dick stuck up your ass i am a 13 year old kkk member. and i'll kick your ass so stay away and dont delete my pages. BITCH!!!",1,1,1,1,1,0
53116,553872481739,"yo, as*hole 

im gonna kill you and steal ur huge monitor!",1,0,1,1,1,0
53297,555809154383,"Demonte Morton 

U bastard stop deletin' my shit u white trash cracker muthafucker. Fuck u u racist bitch. I hope u die.",1,0,1,1,1,1
54290,566567911011,"Homosexuality?
You french-fried faggot, I am going to cut your balls off and serve them in a platter of mushrooms before shoving your dick up your ass and mutilating your boyfriend's balls in front of you, then I will kill you both!",1,0,1,1,1,1
55035,574598442741,"Stay out of my business 

Go ahead, keep it up shithead, I'll kick your ass to!!!",1,0,1,1,1,0
56050,584638469971,"FUCK YOU 

YOU ARE THE BIGGEST PIG ON THE PLANET.

DIE IN HELL ASSHOLE!",1,1,1,1,1,0
56091,585102194077,- Do it and I will cut you,1,0,0,1,0,0
56105,585269192440,"You are a fagget I bet you molest little boys you faggot. I hope you die in a terrible car crash today tou fucking faggot. Yes, right now I am hoping you did in a fucking car crash - today. Watch out muther fagget.",1,0,1,1,1,1
57345,597765923436,I am going to shoot you in the head and laugh as your brains splatter onto the ground.,1,0,0,1,0,0
57415,598477231704,"Goodbye 
I'm going to kill you",1,0,0,1,0,0
57708,601256246979,"Fuck All Asyriac Nation 

Qamishli belong to Arminian and we will fuck all Asyriac people if they will said no.",1,1,1,1,1,1
57718,601384014854,"You Ain't 

Notorious or Infamous, you a playboy gangsta. I'm a do what you did only bigger and better. I'm what you used to be and I been to both of your lame Tevapedias. If we fought, I'd kill ya, boy.",1,0,0,1,0,0
58256,607082246604,"""

 D€ATH TO NORWEGIANS AND ALL ANTI-SEℳITES WHO SIDE WITH THE """"PALESTINIANS."""" D€ATH TO THE NATION THAT PRODUCED QUISLING. 

€UROTRASH ₩HORE. FU₵KING COMMIE SCUM.""",1,0,1,1,1,1
58447,608905792960,"Shut up you asswipe, we don't care. I'll decapitate your mother and shit down her(his?) neck. Go back to Jewland you fuck. 

http://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawking

http://en.wikipedia.org/wiki/The_Real_Stephen_Hawking",1,1,1,1,1,1
59196,616378698252,. I hope you die of cancer,1,0,0,1,0,0
59210,616572350894,"Reasons why I hate you 

1. You wrote on my page. Die. Die now bastard.

2. Being annoyingly quick at editing. You are gay.

3. Anally savaging my pets.",1,0,1,1,1,1
59969,624550259460,Stop editing Karlie's page before I kill you,1,0,0,1,0,0
60044,625417120788,", I spent 15 minutes working on a blurb on the Chaos movie page, used links to back up the information and than you removed every fucking word that I wrote. Burn in hell.",1,0,1,1,1,0
60957,635252312786,I'll be back whenever I want to.  and then I'll bang your mom.,1,0,1,1,0,0
61211,637812729784,"KILL YOURSELF.

KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF",1,1,0,1,0,0
62004,645646045358,"Who the HELL do you think you are? 

How dare you revert my edit to Quillacollo Province. I was making a friend smile, and you ruined it. In doing that, you also ruined my life. And my friends life. I'm going to cut your dog in half.",1,0,0,1,0,0
62385,649688687353,"I don't quite understand why you are so strongly in favour of censorship. You see, the issue is that I happen to be an expert on this subject. You are controlling information, by restricting it, and this is homosexual behaviour which I will be more than happy to rape you to death for.",1,0,0,1,0,0
64073,667576592611,"""

 RE: NAIR!!! 

Sorry Karl, I wasn't able to see your Mason article in time cuz they deleted it already b4 I got home from school today....oh well. And yes you are absolutely right we won't ever stop making fun of her......in fact, if anyone in our group of peeps refuses to make fun of her.......i shall kill them..... Higgins!!!!!!!! No more wh*r* who wont shut up about her taxes about which no one cares, no more NAIR-chinned old hag, no more hunchback Bailey obsessed geezer who says """"if ya want to........."""" and finally, no more pot-smoking sexist b*tch hippie with all her f*ck*ng """"awwwwwwwwwww""""s and """"so true..........""""s who if i ever see her this summer im gonna give her a taste of her own medicine and roll her up in piece of paper and light 'er up and smoke up the wazoo!!!!!!!!!!!!! HIPPIE!!!!!!!!!!!!!!!  """,1,0,1,1,1,1
65025,677303184972,"I AM GONNA CUT OFF ZHANZHAO'S FUCKING INDIAN-CHINESE BASTARD BALLS (CHECK OUT THE CONTENTS FOR PERSONAL INFORMATION RELEASED!) 

Zhanzhao is GAY!!! WAHAHAH",1,0,1,1,1,1
65099,678039220839,"YOURE A FRREAKING JEW, AND PLEAZE COMMIT SUICIDE.",1,1,1,1,1,1
65802,685565888144,"this is your last warning stop violating multiple wikipedia policys and stop being an american retard, do humanity a favour and kill yourself82.41.107.97",1,0,0,1,1,0
66133,689163263359,"You fucking chink, i hope you die of cancer like your grandmother did. fucking jack off, get the fuck off the internet.",1,0,1,1,1,0
66183,689658774555,"You suck! 

You suck! Go kill yourself",1,0,1,1,1,0
67398,701959430739,"do go fuck off bastard
Do Yyou Have a life?
go fuck off bastard and yank your cock through your ass. I hate you and hope you go away forever. lame is you fuck your mom. die die die and all that crap. this is for mahy mahonerz
ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass.",1,1,1,1,1,0
67610,704301103099,"I swear to GOD u republican TOOLBAG
If I ever see you in life, i'd fucking hurt you
U are totally 100% corporation, Tea Party, Anti-Gay, Anti-Abortion, Anti-Black, Anti-Hispanic, Anti-Immigrant, 
You are like a radio that spews out Rush Limbaugh 24/7.  You need to be stopped.  U will never know the pain that us
poor democrats, blacks, and disabled go throw unless you die and get sent to HELL (u do believe in it right u Christian
Fundamentalist)  
Learn some progressive shit dude, get out of ur fucking parents church.  People Like you are what led to the incompetent PResident George W Bush invading Iraq.  But wait u probably supported invading iraq instead of Pakistant or Iran.  Get a life or seriously DIE caus u'd be doing us all a great favor.",1,0,1,1,1,1
68227,710491514994,YOU ARE A FUCKING NERD. GO KILL YOURSELF YOU NERD.,1,1,1,1,1,0
68339,711668742074,"What are you talking about? 

I am Sheuli Bose ( sheulibose@yahoo.com) and what the bloody fucking hell are you yapping about! Come out, I shall give you a tight slap you bloody fucker I will Kill you...",1,0,1,1,1,0
68516,713440340649,"FUCK BILLCJ AND KILL BILLCJ BECAUSE I HATE HIS BIG FAT FUCK 

KILL BILLCJ!! KILL BILLCJ! KILL BILLCJS ASS! KILL HIS BIG FAT FUCK!! KILL HIS ASS! KILL BILLCJ! FUCK BILLCJ! KILL HIS ASS! KILL BILLCJ!!! KILL BILLCJ!! I HATE HIM! KILL BILLCJ AND AVENGE TOUGHHEAD!!! KILL HIS ASS!!!",1,1,1,1,1,0
68975,718860437307,"hope you ROT IN HELL YOU MOTHER FUCKING IDIOT! PERISH IN THE FLAMING BOWELS OF HELL! I HOP THAT YOU DIE ALONE, AND SAD you FUCKER! I NEED YOU TO PERISH! END UR LIFE RIGHT NOW",1,0,1,1,1,0
69419,724299303882,"Unblock me now you piece of shit! Or I will find you and kill you, slowly and painfully!",1,0,1,1,1,0
